Code	Scientific	Common	Reverse
32630	'Kakamega poliothorax'	'Grey-chested Babbler'	'Kakamega poliothorax'
32640	'Kaupifalco monogrammicus'	'Lizard buzzard'	'Kaupifalco monogrammicus'
32650	'Kupeornis gilberti'	'NA'	'Kupeornis gilberti'
32660	'Lagonosticta larvata'	'Black-faced Firefinch'	'Lagonosticta larvata'
32670	'Lagonosticta rara'	'Black-bellied Firefinch'	'Lagonosticta rara'
32680	'Lagonosticta rubricata'	'African Firefinch'	'Lagonosticta rubricata'
32690	'Lagonosticta rufopicta'	'Bar-breasted Firefinch'	'Lagonosticta rufopicta'
32700	'Lagonosticta sanguinodorsalis'	'Rock Firefinch'	'Lagonosticta sanguinodorsalis'
32710	'Lamprotornis caudatus'	'Long-tailed Glossy Starling'	'Lamprotornis caudatus'
32720	'Lamprotornis chalcurus'	'Bronze-tailed Starling'	'Lamprotornis chalcurus'
32730	'Lamprotornis chalybaeus'	'Greater Blue-eared Starling'	'Lamprotornis chalybaeus'
32740	'Lamprotornis chloropterus'	'Lesser Blue-eared Starling'	'Lamprotornis chloropterus'
32750	'Lamprotornis pulcher'	'Chestnut-bellied Starling'	'Lamprotornis pulcher'
32760	'Lamprotornis purpureiceps'	'NA'	'Lamprotornis purpureiceps'
32770	'Lamprotornis purpureus'	'Purple Starling'	'Lamprotornis purpureus'
32780	'Lamprotornis splendidus'	'Splendid Starling'	'Lamprotornis splendidus'
32790	'Laniarius atrococcineus'	'Crimson-breasted Gonolek'	'Laniarius atrococcineus'
32800	'Laniarius atroflavus'	'Yellow-breasted Boubou'	'Laniarius atroflavus'
32810	'Laniarius barbarus'	'Common Gonolek'	'Laniarius barbarus'
32820	'Laniarius erythrogaster'	'Black-headed Gonolek'	'Laniarius erythrogaster'
32830	'Laniarius fuelleborni'	'Fuelleborn\'s Boubou'	'Laniarius fuelleborni'
32840	'Laniarius leucorhynchus'	'Sooty Boubou'	'Laniarius leucorhynchus'
32850	'Laniarius luehderi'	'Luehder\'s Bushshrike'	'Laniarius luehderi'
32860	'Laniarus barbarus'	'Common Gonolek'	'Laniarius barbarus'
32870	'Lanius collaris'	'Common Fiscal'	'Lanius collaris'
32880	'Lanius excubitoroides'	'Gray-backed Fiscal'	'Lanius excubitoroides'
32890	'Lanius gubernator'	'Emin\'s Shrike'	'Lanius gubernator'
32900	'Lanius mackinnoni'	'Mackinnon\'s Shrike'	'Lanius mackinnoni'
32910	'Lanius meridionalis'	'Southern Gray Shrike'	'Lanius meridionalis'
32920	'Linurgus olivaceus'	'Oriole Finch'	'Linurgus olivaceus'
32930	'Lonchura cantans'	'African Silverbill'	'Lonchura cantans'
32940	'Lophaetus occipitalis'	'Long-crested Eagle'	'Lophaetus occipitalis'
32950	'Lybius bidentatus'	'Double-toothed Barbet'	'Lybius bidentatus'
32960	'Lybius leucocephalus'	'White-headed Barbet'	'Lybius leucocephalus'
32970	'Lybius vieilloti'	'Vieillot\'s Barbet'	'Lybius vieilloti'
32980	'Macheiramphus alcinus'	'gackożer'	'Macheiramphus alcinus'
32990	'Macrodipteryx longipennis'	'NA'	'Macrodipteryx longipennis'
33000	'Macrodipteryx vexillarius'	'NA'	'Macrodipteryx vexillarius'
33010	'Macrosphenus flavicans'	'Yellow Longbill'	'Macrosphenus flavicans'
33020	'Macrosphenus kempi'	'Kemp\'s Longbill'	'Macrosphenus kempi'
33030	'Malaconotus blanchoti'	'Gray-headed Bushshrike'	'Malaconotus blanchoti'
33040	'Malaconotus cruentus'	'Fiery-breasted Bushshrike'	'Malaconotus cruentus'
33050	'Malaconotus gladiator'	'Green-breasted Bushshrike'	'Malaconotus gladiator'
33060	'Malaconotus sulfureopecous'	'Krūmyninės medšarkės'	'Malaconotus'
33070	'Malimbus erythrogaster'	'Red-bellied Malimbe'	'Malimbus erythrogaster'
33080	'Malimbus ibadanensis'	'Ibadan Malimbe'	'Malimbus ibadanensis'
33090	'Malimbus malimbicus'	'Crested Malimbe'	'Malimbus malimbicus'
33100	'Malimbus racheliae'	'Rachel\'s Malimbe'	'Malimbus racheliae'
33110	'Malimbus rubricollis'	'Red-headed Malimbe'	'Malimbus rubricollis'
33120	'Malimbus scutatus'	'Red-vented Malimbe'	'Malimbus scutatus'
33130	'Mandingoa nitidula'	'Green Twinspot'	'Mandingoa nitidula'
33140	'Megaceryle maxima'	'Giant Kingfisher'	'Megaceryle maxima'
33150	'Melichneutes robustus'	'Lyre-tailed Honeyguide'	'Melichneutes robustus'
33160	'Melierax gabar'	'Gabar goshawk'	'Melierax gabar'
33170	'Melocichla mentalis'	'Moustached Grass Warbler'	'Melocichla mentalis'
33180	'Merops breweri'	'Black-headed Bee-eater'	'Merops breweri'
33190	'Merops bulocki'	'Red-throated Bee-eater'	'Merops bulocki'
33200	'Merops gularis'	'Black Bee-eater'	'Merops gularis'
33210	'Merops hirundineus'	'Swallow-tailed bee-eater'	'Merops hirundineus'
33220	'Merops malimbicus'	'Rosy Bee-eater'	'Merops malimbicus'
33230	'Merops muelleri'	'Blue-headed Bee-eater'	'Merops muelleri'
33240	'Merops nubicus'	'Northern Carmine Bee-eater'	'Merops nubicus'
33250	'Merops pusillus'	'Little Bee-eater'	'Merops pusillus'
33260	'Merops variegatus'	'Blue-breasted Bee-eater'	'Merops variegatus'
33270	'Microparra capensis'	'Lesser Jacana'	'Microparra capensis'
33280	'Mirafra africana'	'Rufous-naped Lark'	'Mirafra africana'
33290	'Mirafra rufocinnamomea'	'Flappet Lark'	'Mirafra rufocinnamomea'
33300	'Morus capensis'	'Cape Gannet'	'Morus capensis'
33310	'Motacilla clara'	'Mountain Wagtail'	'Motacilla clara'
33320	'Muscicapa adusta'	'Dusky-brown Flycatcher'	'Muscicapa adusta'
33330	'Muscicapa aquatica'	'Swamp Flycatcher'	'Muscicapa aquatica'
33340	'Muscicapa cassini'	'Cassin\'s Flycatcher'	'Muscicapa cassini'
33350	'Muscicapa comitata'	'Dusky-blue Flycatcher'	'Muscicapa comitata'
33360	'Muscicapa epulata'	'Little Grey Flycatcher'	'Muscicapa epulata'
33370	'Muscicapa infuscata'	'Sooty Flycatcher'	'Muscicapa infuscata'
33380	'Muscicapa olivascens'	'Olivaceous Flycatcher'	'Muscicapa olivascens'
33390	'Muscicapa sethsmithi'	'Yellow-footed Flycatcher'	'Muscicapa sethsmithi'
33400	'Muscicapa tessmanni'	'Tessmann\'s Flycatcher'	'Muscicapa tessmanni'
33410	'Muscicapa ussheri'	'Ussher\'s Flycatcher'	'Muscicapa ussheri'
33420	'Musophaga violacea'	'Royal Cuckow'	'Musophaga violacea'
33430	'Myioparus griseigularis'	'Grey-throated Tit-Flycatcher'	'Myioparus griseigularis'
33440	'Myrmecocichla albifrons'	'NA'	'Myrmecocichla albifrons'
33450	'Myrmecocichla nigra'	'Sooty Chat'	'Myrmecocichla nigra'
33460	'Neafrapus cassini'	'Cassin\'s Spinetail'	'Neafrapus cassini'
33470	'Nectarinia adelberti'	'NA'	'Nectarinia adelberti'
33480	'Nectarinia batesi'	'NA'	'Nectarinia batesi'
33490	'Nectarinia bouvieri'	'NA'	'Nectarinia bouvieri'
33500	'Nectarinia chloropygia'	'NA'	'Nectarinia chloropygia'
33510	'Nectarinia coccinigaster'	'NA'	'Nectarinia coccinigaster'
33520	'Nectarinia cuprea'	'NA'	'Nectarinia cuprea'
33530	'Nectarinia cyanolaema'	'NA'	'Nectarinia cyanolaema'
33540	'Nectarinia fuliginosa'	'NA'	'Nectarinia fuliginosa'
33550	'Nectarinia johannae'	'NA'	'Nectarinia johannae'
33560	'Nectarinia minulla'	'NA'	'Nectarinia minulla'
33570	'Nectarinia olivacea'	'NA'	'Nectarinia olivacea'
33580	'Nectarinia oritis'	'NA'	'Nectarinia oritis'
33590	'Nectarinia preussi'	'NA'	'Nectarinia preussi'
33600	'Nectarinia reichenbachii'	'NA'	'Nectarinia reichenbachii'
33610	'Nectarinia rubescens'	'NA'	'Nectarinia rubescens'
33620	'Nectarinia seimundi'	'NA'	'Nectarinia seimundi'
33630	'Nectarinia senegalensis'	'NA'	'Nectarinia senegalensis'
33640	'Nectarinia superba'	'NA'	'Nectarinia superba'
33650	'Nectarinia venusta'	'NA'	'Nectarinia venusta'
33660	'Nectarinia verticalis'	'NA'	'Nectarinia verticalis'
33670	'Neocossyphus finschii'	'NA'	'Neocossyphus finschii'
33680	'Neocossyphus fraseri'	'Rufous Flycatcher-Thrush'	'Neocossyphus fraseri'
33690	'Neocossyphus poensis'	'White-tailed Ant-Thrush'	'Neocossyphus poensis'
33700	'Neocossyphus rufus'	'Red-tailed Ant-Thrush'	'Neocossyphus rufus'
33710	'Neotis nuba'	'Nubian Bustard'	'Neotis nuba'
33720	'Nesocharis capistrata'	'Grey-headed Oliveback'	'Nesocharis capistrata'
33730	'Nesocharis shelleyi'	'Shelley\'s Oliveback'	'Nesocharis shelleyi'
33740	'Nigrita bicolor'	'Chestnut-breasted Nigrita'	'Nigrita bicolor'
33750	'Nigrita canicapilla'	'Astrilde nera a testa grigia'	'Nigrita canicapilla'
33760	'Nigrita fusconota'	'Astrilde nera a petto bianco'	'Nigrita fusconota'
33770	'Nigrita luteifrons'	'Pale-fronted Nigrita'	'Nigrita luteifrons'
33780	'Nilaus afer'	'Brubru'	'Nilaus afer'
33790	'Oenanthe heuglini'	'Heuglin\'s Wheatear'	'Oenanthe heuglini'
33800	'Onychognathus fulgidus'	'Chestnut-winged Starling'	'Onychognathus fulgidus'
33810	'Onychognathus morio'	'Red-winged Starling'	'Onychognathus morio'
33820	'Onychognathus walleri'	'Waller\'s Starling'	'Onychognathus walleri'
33830	'Oriolus auratus'	'African Golden Oriole'	'Oriolus auratus'
33840	'Oriolus brachyrhynchus'	'NA'	'Oriolus brachyrhynchus'
33850	'Oriolus nigripennis'	'Black-winged Oriole'	'Oriolus nigripennis'
33860	'Ortygospiza atricollis'	'Quailfinch'	'Ortygospiza atricollis'
33870	'Ortyxelos meiffrenii'	'Quail-plover'	'Ortyxelos meiffrenii'
33880	'Otus leucotis'	'NA'	'Otus leucotis'
33890	'Otus senegalensis'	'African scops owl'	'Otus senegalensis'
33900	'Pachycoccyx audeberti'	'Thick-billed Cuckoo'	'Pachycoccyx audeberti'
33910	'Pachyphantes superciliosus'	'NA'	'Pachyphantes superciliosus'
33920	'Parmoptila woodhousei'	'Woodhouse\'s Antpecker'	'Parmoptila woodhousei'
33930	'Parus albiventris'	'White-bellied Tit'	'Parus albiventris'
33940	'Parus leucomelas'	'White-winged Black-Tit'	'Parus leucomelas'
33950	'Peliperdix albogularis'	'White-throated Francolin'	'Peliperdix albogularis'
33960	'Peliperdix coqui'	'Coqui Francolin'	'Peliperdix coqui'
33970	'Peliperdix lathami'	'Latham\'s Francolin'	'Peliperdix lathami'
33980	'Phoeniculus bollei'	'White-headed Woodhoopoe'	'Phoeniculus bollei'
33990	'Phoeniculus castaneiceps'	'Forest Wood Hoopoe'	'Phoeniculus castaneiceps'
34000	'Phoeniculus purpureus'	'Green Wood Hoopoe'	'Phoeniculus purpureus'
34010	'Pholidornis rushiae'	'Tit Hylia'	'Pholidornis rushiae'
34020	'Phyllanthus atripennis'	'Capuchin Babbler'	'Phyllanthus atripennis'
34030	'Phyllastrephus baumanni'	'Baumann\'s Olive Greenbul'	'Phyllastrephus baumanni'
34040	'Phyllastrephus icterinus'	'Icterine Greenbul'	'Phyllastrephus icterinus'
34050	'Phyllastrephus poensis'	'Cameroon Olive Greenbul'	'Phyllastrephus poensis'
34060	'Phyllastrephus poliocephalus'	'Grey-headed Greenbul'	'Phyllastrephus poliocephalus'
34070	'Phyllastrephus xavieri'	'Xavier\'s Greenbul'	'Phyllastrephus xavieri'
34080	'Phyllolais pulchella'	'Buff-bellied Warbler'	'Phyllolais pulchella'
34090	'Phylloscopus herberti'	'Black-capped Woodland Warbler'	'Phylloscopus herberti'
34100	'Picathartes oreas'	'Grey-necked Rockfowl'	'Picathartes oreas'
34110	'Pinarocorys erythropygia'	'Rufous-rumped Lark'	'Pinarocorys erythropygia'
34120	'Pitta angolensis'	'African Pitta'	'Pitta angolensis'
34130	'Platalea alba'	'African Spoonbill'	'Platalea alba'
34140	'Platysteira blissetti'	'Red-cheeked Wattle-eye'	'Platysteira blissetti'
34150	'Platysteira castanea'	'Chestnut Wattle-eye'	'Platysteira castanea'
34160	'Platysteira concreta'	'Yellow-bellied Wattle-eye'	'Platysteira concreta'
34170	'Plocepasser superciliosus'	'Chestnut-crowned Sparrow-Weaver'	'Plocepasser superciliosus'
34180	'Ploceus albinucha'	'Maxwell\'s Black Weaver'	'Ploceus albinucha'
34190	'Ploceus aurantius'	'Orange Weaver'	'Ploceus aurantius'
34200	'Ploceus baglafecht'	'Baglafecht Weaver'	'Ploceus baglafecht'
34210	'Ploceus bannermani'	'Bannerman\'s Weaver'	'Ploceus bannermani'
34220	'Ploceus bicolor'	'Dark-backed Weaver'	'Ploceus bicolor'
34230	'Ploceus heuglini'	'Heuglin\'s Masked Weaver'	'Ploceus heuglini'
34240	'Ploceus insignis'	'Brown-capped Weaver'	'Ploceus insignis'
34250	'Ploceus luteolus'	'Little Weaver'	'Ploceus luteolus'
34260	'Ploceus nigricollis'	'Black-necked Weaver'	'Ploceus nigricollis'
34270	'Ploceus ocularis'	'Spectacled Weaver'	'Ploceus ocularis'
34280	'Ploceus pelzelni'	'Slender-billed Weaver'	'Ploceus pelzelni'
34290	'Ploceus tricolor'	'Yellow-mantled Weaver'	'Ploceus tricolor'
34300	'Ploceus vitellinus'	'Vitelline Masked-Weaver'	'Ploceus vitellinus'
34310	'Podica senegalensis'	'African Finfoot'	'Podica senegalensis'
34320	'Poeoptera lugubris'	'Narrow-tailed Starling'	'Poeoptera lugubris'
34330	'Pogoniulus atroflavus'	'Red-rumped Tinkerbird'	'Pogoniulus atroflavus'
34340	'Pogoniulus bilineatus'	'Yellow-rumped Tinkerbird'	'Pogoniulus bilineatus'
34350	'Pogoniulus chrysoconus'	'Yellow-fronted Tinkerbird'	'Pogoniulus chrysoconus'
34360	'Pogoniulus coryphaeus'	'NA'	'Pogoniulus coryphaeus'
34370	'Pogoniulus pusillus'	'Red-fronted Tinkerbird'	'Pogoniulus pusillus'
34380	'Pogoniulus scolopaceus'	'Speckled Tinkerbird'	'Pogoniulus scolopaceus'
34390	'Pogoniulus subsulphureus'	'Yellow-throated Tinkerbird'	'Pogoniulus subsulphureus'
34400	'Poicephalus gulielmi'	'Red-fronted Parrot'	'Poicephalus gulielmi'
34410	'Poicephalus robustus'	'Cape Parrot'	'Poicephalus robustus'
34420	'Poicephalus senegalus'	'Senegal Parrot'	'Poicephalus senegalus'
34430	'Polemaetus bellicosus'	'Martial Eagle'	'Polemaetus bellicosus'
34440	'Poliolais lopezi'	'White-tailed Warbler'	'Poliolais lopezi'
34450	'Polyboroides typus'	'African Harrier-Hawk'	'Polyboroides typus'
34460	'Prinia fluviatilis'	'River Prinia'	'Prinia fluviatilis'
34470	'Prinia subflava'	'Tawny-flanked Prinia'	'Prinia subflava'
34480	'Prionops caniceps'	'Chestnut-bellied Helmetshrike'	'Prionops caniceps'
34490	'Prodotiscus insignis'	'Cassin\'s Honeybird'	'Prodotiscus insignis'
34500	'Prodotiscus regulus'	'Brown-backed Honeybird'	'Prodotiscus regulus'
34510	'Psalidoprocne fuliginosa'	'Mountain Saw-wing'	'Psalidoprocne fuliginosa'
34520	'Psalidoprocne holomelas'	'NA'	'Psalidoprocne holomelas'
34530	'Psalidoprocne nitens'	'Square-tailed Saw-wing'	'Psalidoprocne nitens'
34540	'Psalidoprocne obscura'	'Fanti Saw-wing'	'Psalidoprocne obscura'
34550	'Pseudhirundo griseopyga'	'Grey-rumped Swallow'	'Pseudhirundo griseopyga'
34560	'Pseudoalcippe abyssinica'	'African Hill Babbler'	'Pseudoalcippe abyssinica'
34570	'Psittacus erithacus'	'Grey parrot'	'Psittacus erithacus'
34580	'Pternistis ahantensis'	'Ahanta Francolin'	'Pternistis ahantensis'
34590	'Pternistis bicalcaratus'	'Double-spurred Francolin'	'Pternistis bicalcaratus'
34600	'Pternistis clappertoni'	'Clapperton\'s Francolin'	'Pternistis clappertoni'
34610	'Pternistis squamatus'	'Scaly Francolin'	'Pternistis squamatus'
34620	'Pterocles quadricinctus'	'Four-banded Sandgrouse'	'Pterocles quadricinctus'
34630	'Pteronetta hartlaubii'	'Hartlaub\'s duck'	'Pteronetta hartlaubii'
34640	'Ptilopachus petrosus'	'Kuraczek skalny'	'Ptilopachus petrosus'
34650	'Ptilostomus afer'	'Piapiac'	'Ptilostomus afer'
34660	'Pyrenestes ostrinus'	'Black-bellied Seedcracker'	'Pyrenestes ostrinus'
34670	'Pyrrhurus scandens'	'Bulbul colirrojizo'	'Pyrrhurus scandens'
34680	'Pytilia hypogrammica'	'Yellow-winged Pytilia'	'Pytilia hypogrammica'
34690	'Pytilia melba'	'Green-winged Pytilia'	'Pytilia melba'
34700	'Pytilia phoenicoptera'	'Red-winged Pytilia'	'Pytilia phoenicoptera'
34710	'Rhaphidura sabini'	'Sabine\'s Spinetail'	'Rhaphidura sabini'
34720	'Rhinopomastus aterrimus'	'Black Scimitarbill'	'Rhinopomastus aterrimus'
34730	'Rhinoptilus chalcopterus'	'Bronze-winged Courser'	'Rhinoptilus chalcopterus'
34740	'Riparia cincta'	'Banded Martin'	'Riparia cincta'
34750	'Sagittarius serpentarius'	'Secretarybird'	'Sagittarius serpentarius'
34760	'Salpornis spilonotus'	'NA'	'Salpornis spilonotus'
34770	'Sarkidiornis melanotos'	'Knob-billed duck'	'Sarkidiornis melanotos'
34780	'Sarothrura boehmi'	'Streaky-breasted Flufftail'	'Sarothrura boehmi'
34790	'Sarothrura elegans'	'Buff-spotted Flufftail'	'Sarothrura elegans'
34800	'Sarothrura pulchra'	'White-spotted Flufftail'	'Sarothrura pulchra'
34810	'Sarothrura rufa'	'Red-chested Flufftail'	'Sarothrura rufa'
34820	'Schoenicola brevirostris'	'Afrikansk Bredhale'	'Schoenicola brevirostris'
34830	'Scotopelia bouvieri'	'Vermiculated Fishing Owl'	'Scotopelia bouvieri'
34840	'Scotopelia peli'	'Pel\'s Fishing Owl'	'Scotopelia peli'
34850	'Serinus burtoni'	'NA'	'Serinus burtoni'
34860	'Serinus gularis'	'Braunwangengirlitz'	'Serinus gularis'
34870	'Serinus leucopygius'	'Cantone d\'Africa'	'Serinus leucopygius'
34880	'Serinus mozambicus'	'yellow-fronted canary'	'Serinus mozambicus'
34890	'Sheppardia cyornithopsis'	'Lowland Akalat'	'Sheppardia cyornithopsis'
34900	'Smithornis capensis'	'African Broadbill'	'Smithornis capensis'
34910	'Smithornis rufolateralis'	'Rufous-sided Broadbill'	'Smithornis rufolateralis'
34920	'Smithornis sharpei'	'Grey-headed Broadbill'	'Smithornis sharpei'
34930	'Spermestes bicolor'	'Black-and-white Mannikin'	'Spermestes bicolor'
34940	'Spermestes cucullatus'	'Bronze Mannikin'	'Spermestes cucullata'
34950	'Spermestes fringilloides'	'NA'	'Spermestes fringilloides'
34960	'Spiloptila clamans'	'Cricket Warbler'	'Spiloptila clamans'
34970	'Spizaetus africanus'	'Aigle de Cassin'	'Spizaetus africanus'
34980	'Sporopipes frontalis'	'Speckle-fronted Weaver'	'Sporopipes frontalis'
34990	'Sterna balaenarum'	'Damara tern'	'Sterna balaenarum'
35000	'Streptopelia decipiens'	'Mourning Collared-Dove'	'Streptopelia decipiens'
35010	'Streptopelia hypopyrrha'	'Adamawa Turtle Dove'	'Streptopelia hypopyrrha'
35020	'Strix woodfordii'	'African Wood-Owl'	'Strix woodfordii'
35030	'Sylvietta denti'	'Lemon-bellied Crombec'	'Sylvietta denti'
35040	'Tachymarptis aequatorialis'	'jerzyk łuskowany'	'Tachymarptis aequatorialis'
35050	'Tauraco leucolophus'	'White-crested Turaco'	'Tauraco leucolophus'
35060	'Tauraco macrorhynchus'	'Yellow-billed Turaco'	'Tauraco macrorhynchus'
35070	'Tauraco persa'	'Guinea turaco'	'Tauraco persa'
35080	'Tchagra australis'	'Brown-crowned Tchagra'	'Tchagra australis'
35090	'Tchagra minuta'	'NA'	'Tchagra minuta'
35100	'Telacanthura melanopygia'	'Black Spinetail'	'Telacanthura melanopygia'
35110	'Telacanthura ussheri'	'Mottled Spinetail'	'Telacanthura ussheri'
35120	'Telophorus multicolor'	'Many-colored Bushshrike'	'Telophorus multicolor'
35130	'Telophorus sulfureopectus'	'NA'	'Telophorus sulfureopectus'
35140	'Terpsiphone rufocinerea'	'Rufous-vented Paradise Flycatcher'	'Terpsiphone rufocinerea'
35150	'Thalassornis leuconotus'	'White-backed Duck'	'Thalassornis leuconotus'
35160	'Thamnolaea cinnamomeiventris'	'Mocking Cliff-Chat'	'Thamnolaea cinnamomeiventris'
35170	'Thamnolaea coronata'	'White-crowned Cliff Chat'	'Thamnolaea coronata'
35180	'Thescelocichla leucopleura'	'Swamp Palm Bulbul'	'Thescelocichla leucopleura'
35190	'Tigriornis leucolophus'	'NA'	'Tigriornis leucolophus'
35200	'Tockus camurus'	'NA'	'Tockus camurus'
35210	'Tockus erythrorhynchus'	'Northern Red-billed Hornbill'	'Tockus erythrorhynchus'
35220	'Tockus fasciatus'	'African Pied Hornbill'	'Tockus fasciatus'
35230	'Tockus hartlaubi'	'Aarnitoko'	'Tockus hartlaubi'
35240	'Trachyphonus margaritatus'	'Yellow-breasted Barbet'	'Trachyphonus margaritatus'
35250	'Trachyphonus purpuratus'	'Yellow-billed Barbet'	'Trachyphonus purpuratus'
35260	'Treron calva'	'NA'	'Treron calva'
35270	'Tricholaema hirsuta'	'Hairy-breasted Barbet'	'Tricholaema hirsuta'
35280	'Trigonoceps occipitalis'	'Sęp białogłowy'	'Trigonoceps occipitalis'
35290	'Trochocercus nitens'	'Blue-headed Crested Flycatcher'	'Trochocercus nitens'
35300	'Tropicranus albocristatus'	'NA'	'Tropicranus albocristatus'
35310	'Turdoides plebejus'	'Brown Babbler'	'Turdoides plebejus'
35320	'Turdoides reinwardtii'	'Blackcap Babbler'	'Turdoides reinwardtii'
35330	'Turnix nana'	'NA'	'Turnix nana'
35340	'Turtur abyssinicus'	'Black-billed Wood Dove'	'Turtur abyssinicus'
35350	'Turtur brehmeri'	'Blue-headed Wood Dove'	'Turtur brehmeri'
35360	'Turtur tympanistria'	'Tambourine Dove'	'Turtur tympanistria'
35370	'Upupa africana'	'African Hoopoe'	'Upupa africana'
35380	'Urocolius macrourus'	'Blue-naped Mousebird'	'Urocolius macrourus'
35390	'Urolais epichlora'	'NA'	'Urolais epichlora'
35400	'Urotriorchis macrourus'	'Long-tailed Hawk'	'Urotriorchis macrourus'
35410	'Vanellus crassirostris'	'Long-toed Lapwing'	'Vanellus crassirostris'
35420	'Vanellus lugubris'	'Senegal Lapwing'	'Vanellus lugubris'
35430	'Vanellus senegallus'	'Wattled Lapwing'	'Vanellus senegallus'
35440	'Vanellus superciliosus'	'Brown-chested Lapwing'	'Vanellus superciliosus'
35450	'Vanellus tectus'	'Black-headed Lapwing'	'Vanellus tectus'
35460	'Vidua chalybeata'	'Village Indigobird'	'Vidua chalybeata'
35470	'Vidua funerea'	'Dusky Indigobird'	'Vidua funerea'
35480	'Vidua interjecta'	'Exclamatory Paradise Whydah'	'Vidua interjecta'
35490	'Vidua larvaticola'	'Barka Indigobird'	'Vidua larvaticola'
35500	'Vidua maryae'	'Jos Plateau Indigobird'	'Vidua maryae'
35510	'Vidua nigeriae'	'Quailfinch Indigobird'	'Vidua nigeriae'
35520	'Vidua paradisaea'	'Long-tailed Paradise Whydah'	'Vidua paradisaea'
35530	'Vidua raricola'	'Jambandu Indigobird'	'Vidua raricola'
35540	'Vidua wilsoni'	'Wilson\'s Indigobird'	'Vidua wilsoni'
35550	'Zoothera crossleyi'	'NA'	'Zoothera crossleyi'
35560	'Zoothera princei'	'NA'	'Zoothera princei'
35570	'Zosterops senegalensis'	'African Yellow White-eye'	'Zosterops senegalensis'
35580	'Lamprotornis superbus'	'Superb Starling'	'Lamprotornis superbus'
35590	'Eudynamys scolopacae'	'Asian Koel'	'Eudynamys scolopaceus'
35600	'Lonchura malabarica'	'Indian silverbill;white-throated silverbill'	'Lonchura malabarica'
35610	'Chenonetta jubata'	'Maned Duck'	'Chenonetta jubata'
35620	'Cereopsis novaehollandiae'	'Cape Barren Goose'	'Cereopsis novaehollandiae'
35630	'Dendrocincla suliginosa'	'Tyrannikipuajat'	'Dendrocincla'
35640	'Allenia fusca'	'Scaly-breasted Thrasher'	'Allenia fusca'
35650	'Fratercula cirrhata'	'Tufted puffin'	'Fratercula cirrhata'
35660	'Rhea americana'	'Greater rhea'	'Rhea americana'
35670	'Pavo cristatus'	'Indian blue peafowl'	'Pavo cristatus'
35680	'Aratinga acuticaudata'	'Blue-crowned Parakeet'	'Aratinga acuticaudata'
35690	'Aratinga mitrata'	'Mitred parakeet'	'Aratinga mitrata'
35700	'Aratinga erythrogenys'	'Red-masked parakeet'	'Aratinga erythrogenys'
35710	'Agapornis fischeri'	'Fischer\'s Lovebird'	'Agapornis fischeri'
