10020,2012,01,01,17,00,AAXX 01171 10020 47001 82211 10075 20075 39986 40018 58010 73030 333 55300 20000 30000 88/00 91116 91212=
10020,2012,01,01,18,00,AAXX 01181 10020 17146 72210 10080 20080 39982 40014 58010 69922 72030 333 10081 20070 3/007 55300 20000 30000 87/02 91116 91212=
10020,2012,01,01,19,00,AAXX 01191 10020 47001 81907 10071 20071 39973 40005 58020 73030 333 55300 20000 30000 87/01 88/04 91113=
10020,2012,01,01,20,00,AAXX 01201 10020 47218 81908 10073 20073 39968 40000 58018 72030 333 55300 20000 30000 88/04=
10020,2012,01,01,22,00,AAXX 01221 10020 47207 72007 10074 20074 39943 49975 58030 76266 333 55300 20000 30000 87/06 87/31 87/43=
10020,2012,01,01,23,00,AAXX 01231 10020 47257 82208 10082 20082 39934 49966 56034 76266 333 55300 20000 30000 81/06 87/46 88/50=
10022,2012,01,01,00,00,AAXX 01001 10022 17003 81705 10046 20046 30046 40056 58013 69941 73065 333 55/// 20099 30098 55300 20000 30000 88/00=
10022,2012,01,01,01,00,AAXX 01011 10022 47002 81504 10054 20054 30036 40046 58018 73033 333 55300 20000 30000 88/00=
10022,2012,01,01,02,00,AAXX 01021 10022 47005 81605 10058 20058 30031 40041 56022 75865 333 55300 20000 30000 88/00=
10022,2012,01,01,03,00,AAXX 01031 10022 27228 81806 10064 20064 30026 40036 56020 76265 333 55300 20000 30000 60017 88/03=
10022,2012,01,01,04,00,AAXX 01041 10022 47109 82008 10074 20074 30018 40027 58018 73065 333 55300 20000 30000 88/02=
10022,2012,01,01,05,00,AAXX 01051 10022 47004 82107 10074 20074 30013 40022 57018 75265 333 55300 20000 30000 88/00=
10022,2012,01,01,06,00,AAXX 01061 10022 07110 72109 10077 20077 30010 40019 56016 60032 72365 333 10077 20028 3/003 55000 55300 20000 30000 60027 70037 87/02=
10022,2012,01,01,07,00,AAXX 01071 10022 47122 82209 10080 20080 30010 40019 56008 72365 333 55300 20000 30000 88/03 91113=
10022,2012,01,01,08,00,AAXX 01081 10022 47117 82309 10081 20081 30013 40022 55000 75150 333 55300 20000 30000 88/02=
10022,2012,01,01,09,00,AAXX 01091 10022 27150 82408 10080 20080 30018 40027 53008 72365 333 20028 3/003 55300 20002 30002 69957 88/02 91113=
10022,2012,01,01,10,00,AAXX 01101 10022 47129 82308 10079 20079 30021 40030 52011 75165 333 55300 20018 30018 88/02=
10022,2012,01,01,11,00,AAXX 01111 10022 47144 82408 10081 20080 30024 40033 51011 72250 333 55300 20075 30075 88/03 91113=
10022,2012,01,01,12,00,AAXX 01121 10022 07250 82307 10083 20082 30023 40032 50005 69951 71065 333 55300 20099 30099 69907 88/03 91113=
10022,2012,01,01,13,00,AAXX 01131 10022 47238 82308 10081 20079 30023 40032 51002 71000 333 55300 20180 30180 88/03=
10022,2012,01,01,14,00,AAXX 01141 10022 47257 82408 10082 20080 30025 40034 53001 71000 333 55300 20112 30112 88/04=
10022,2012,01,01,15,00,AAXX 01151 10022 37124 82307 10078 20076 30026 40035 53003 71000 333 55300 20035 30035 88/03=
10022,2012,01,01,16,00,AAXX 01161 10022 47016 82207 10080 20080 30025 40034 50002 72030 333 55300 20000 30000 88/01=
10022,2012,01,01,17,00,AAXX 01171 10022 45363 82206 10086 20086 30018 40027 58007 333 55300 20000 30000 87/08 87/18 88/32=
10022,2012,01,01,18,00,AAXX 01181 10022 17358 82106 10084 20080 30013 40022 58013 69952 70030 333 10086 20075 3/008 55300 20000 30000 86/09 87/14 88/62=
10022,2012,01,01,19,00,AAXX 01191 10022 47356 81906 10093 20089 30001 40010 58024 75165 333 55300 20000 30000 85/06 87/11 88/20=
10022,2012,01,01,20,00,AAXX 01201 10022 47250 82007 10095 20095 39995 40004 58023 72365 333 55300 20000 30000 84/06 88/16 88/28=
10022,2012,01,01,21,00,AAXX 01211 10022 27233 82005 10095 20095 39980 49989 58033 76265 333 55300 20000 30000 69957 87/05 87/18 88/32=
10022,2012,01,01,22,00,AAXX 01221 10022 47228 82005 10095 20095 39969 49978 58032 76266 333 55300 20000 30000 84/04 87/31 88/44=
10022,2012,01,01,23,00,AAXX 01231 10022 47235 82104 10088 20086 39957 49966 56038 76266 333 55300 20000 30000 84/04 87/48 88/50=
10028,2012,01,01,00,00,AAXX 01001 10028 01/02 92005 10060 20060 30047 40060 58010 69911 74754 333 31/// 55/// 20144 30127 55300 20000 30000 69907 98002=
10028,2012,01,01,01,00,AAXX 01011 10028 41/05 91805 10060 20060 30039 40052 58015 75054 333 55300 20000 30000 96043 98005=
10028,2012,01,01,02,00,AAXX 01021 10028 41/05 91907 10064 20064 30037 40050 56016 75854 333 55300 20000 30000 96045 98005=
10028,2012,01,01,03,00,AAXX 01031 10028 21/04 92008 10070 20070 30030 40043 56017 75065 333 55300 20000 30000 60017 96047 98004=
10028,2012,01,01,04,00,AAXX 01041 10028 41/02 92007 10068 20068 30024 40037 58015 75054 333 55300 20000 30000 96047 98002=
10028,2012,01,01,05,00,AAXX 01051 10028 41/05 92108 10072 20072 30019 40032 56018 75865 333 55300 20000 30000 96043 98005=
10028,2012,01,01,06,00,AAXX 01061 10028 01010 82209 10077 20077 30021 40034 55009 60022 75065 887// 333 10077 20037 31004 55006 55300 20000 30000 69987 70029 88701 96228 96447 98010=
